2.8,0,1
2.64828827676178,0.909158513773114,1
2.2095934263099,1.71979559553107,1
1.5314548427428,2.34406613913508,1
0.687359363994238,2.71432074463012,1
-0.23122216732253,2.79043658041868,1
-1.12474718902831,2.56416531463416,1
-1.89638840055207,2.06002694988477,1
-2.46252650337817,1.33265270050381,1
-2.76181164952762,0.460864852786055,1
-2.76181164952762,-0.460864852786055,1
-2.46252650337817,-1.3326527005038,1
-1.89638840055208,-2.06002694988477,1
-1.12474718902831,-2.56416531463416,1
-0.231222167322532,-2.79043658041868,1
0.687359363994237,-2.71432074463013,1
1.53145484274279,-2.34406613913508,1
2.2095934263099,-1.71979559553107,1
2.64828827676178,-0.909158513773114,1
2.8,-6.85802207522518e-16,1
4,0,2
3.78326896680254,1.29879787681873,2
3.15656203758557,2.45685085075867,2
2.18779263248971,3.34866591305011,2
0.981941948563197,3.87760106375732,2
-0.330317381889329,3.98633797202668,2
-1.60678169861188,3.66309330662023,2
-2.70912628650296,2.94289564269253,2
-3.51789500482596,1.90378957214829,2
-3.94544521361089,0.658378361122936,2
-3.94544521361089,-0.658378361122935,2
-3.51789500482596,-1.90378957214829,2
-2.70912628650296,-2.94289564269253,2
-1.60678169861188,-3.66309330662023,2
-0.330317381889331,-3.98633797202668,2
0.981941948563195,-3.87760106375732,2
2.18779263248971,-3.34866591305012,2
3.15656203758558,-2.45685085075867,2
3.78326896680254,-1.29879787681873,2
4,-9.79717439317883e-16,2
