0.890083735825258,-3.89971164872729,1
1.73553495647023,-3.60387547160968,1
2.49395920743493,-3.12732592987212,1
3.12732592987212,-2.49395920743493,1
3.60387547160968,-1.73553495647023,1
3.89971164872729,-0.890083735825258,1
4,0,1
3.89971164872729,0.890083735825258,1
3.60387547160968,1.73553495647023,1
3.12732592987212,2.49395920743493,1
2.49395920743493,3.12732592987212,1
1.73553495647023,3.60387547160968,1
0.890083735825258,3.89971164872729,1
2.22044604925031e-16,4,1
-0.890083735825257,3.89971164872729,1
1.33512560373789,-5.84956747309094,2
2.27972339226216,-5.5500325453796,2
3.16213626944087,-5.09910719768535,2
3.95829431226328,-4.50909149801866,2
4.64648040475032,-3.79607953661028,2
5.20792262426618,-2.97952042108398,2
5.62730629063311,-2.08168775550057,2
5.89319171068425,-1.12707207450208,2
5.99832622327216,-0.141712805368787,2
5.93984203295867,0.847512019677251,2
5.71933443599862,1.81361892612544,2
5.34281830481667,2.73025503602062,2
4.82056401796717,3.57241690577685,2
4.16681731098005,4.31713255493933,2
3.39941068983145,4.94408808192771,2
2.53927700666655,5.43618177431684,2
1.60987846616091,5.77999059897085,2
0.636566637738349,5.9661363473959,2
-0.354109069156336,5.98954144882071,2
-1.33512560373789,5.84956747309094,2
